日期,处理水量(m³),电耗(kWh),PAC投加量(kg),PAM投加量(kg),次氯酸钠投加量(kg),进水COD(mg/L),出水COD(mg/L),进水TN(mg/L),出水TN(mg/L),自来水(m³/d),脱水污泥外运量(80%),N2O_emission,N2O_CO2eq,COD_removed,CH4_emission,CH4_CO2eq,臭氧投加量(kg),energy_CO2eq,PAC_CO2eq,PAM_CO2eq,NaClO_CO2eq,O3_CO2eq,chemicals_CO2eq,pre_CO2eq,bio_CO2eq,depth_CO2eq,sludge_CO2eq,effluent_CO2eq,deodorization_CO2eq,total_CO2eq,carbon_efficiency
2019-12-07,9449.0,3284.0,185.0,39.0,101.0,236.7,126.4,30.5,36.1,472.0,9.0,0.0,0.0,1042.2246999999998,0.7816685249999998,21.808551847499995,0,2894.846,299.70000000000005,58.5,92.92,0.0,451.12000000000006,924.3243277999999,1310.8834756474998,785.4747130000001,146.7686922,194.53365119999998,77.2923882,3439.2772480474996,2.747379556377509
2019-12-08,8809.0,3227.0,206.0,46.0,94.0,213.8,116.7,22.0,28.0,440.0,9.0,0.0,0.0,855.3539000000001,0.641515425,17.8982803575,0,2844.6005,333.72,69.0,86.48,0.0,489.20000000000005,908.2809396499999,1284.5988830074998,817.7513577500001,144.22124535,191.1571536,75.95083335000001,3421.9604127075004,2.5742553792520946
2019-12-09,9300.0,3373.0,208.0,52.0,100.0,250.7,137.2,28.9,33.0,465.0,9.0,0.0,0.0,1055.55,0.7916624999999999,22.087383749999997,0,2973.2994999999996,336.96000000000004,78.0,92.0,0.0,506.96000000000004,949.3745303499998,1346.0976511,850.37609225,150.74628464999998,199.80572639999997,79.38709664999999,3575.7873813999995,2.600825778505557
2019-12-10,9512.0,2843.0,253.0,56.0,103.0,249.6,146.5,27.8,32.1,476.0,10.0,0.0,0.0,980.6872,0.7355154,20.52087966,0,2506.1045,409.86,84.0,94.76,0.0,588.62,800.1991668499999,1136.48921351,878.07506975,127.05949815,168.41022239999998,66.91299015,3177.14616081,2.993881778978326
2019-12-11,9717.0,3442.0,221.0,44.0,105.0,233.5,125.5,23.9,29.3,486.0,10.0,0.0,0.0,1049.436,0.7870769999999999,21.9594483,0,3034.123,358.02000000000004,66.0,96.60000000000001,0.0,520.62,968.7954738999999,1373.0544202,871.0612065,153.8300361,203.8930656,81.0110841,3651.6452864,2.6609923028913833
2019-12-12,10455.0,3361.0,214.0,43.0,113.0,237.7,149.2,21.8,23.6,523.0,10.0,0.0,0.0,925.2675,0.693950625,19.3612224375,0,2962.7214999999997,346.68,64.5,103.96000000000001,0.0,515.14,945.9969749499998,1338.6611063874998,857.33433325,150.20998004999998,199.09488479999996,79.10466405,3570.401943487499,2.92824174014082
2019-12-13,9708.0,3185.0,219.0,51.0,106.0,236.8,135.9,22.7,27.4,485.0,10.0,0.0,0.0,979.5372000000001,0.7346529,20.49681591,0,2807.5775,354.78000000000003,76.5,97.52000000000001,0.0,528.8000000000001,896.4594957499999,1270.7110766599997,853.0752012500001,142.34417925,188.66920799999997,74.96231925000001,3426.221480159999,2.8334420457683467
2019-12-14,9747.0,3435.0,195.0,52.0,106.0,241.6,139.9,23.0,27.6,487.0,10.0,0.0,0.0,991.2698999999999,0.743452425,20.742322657499997,0,3027.9525,315.90000000000003,78.0,97.52000000000001,0.0,491.4200000000001,966.8252332499999,1369.0895709074998,841.1485137500001,153.51719175,203.47840799999997,80.84633175,3614.9052494075004,2.696336232214545
2019-12-15,10098.0,3345.0,224.0,52.0,111.0,231.8,129.9,24.5,28.2,505.0,10.0,0.0,0.0,1028.9862,0.7717396500000001,21.531536235,0,2948.6175,362.88,78.0,102.12,0.0,543.0,941.4935677499999,1334.5509089849998,883.56532125,149.49490725,198.14709599999998,78.72808725,3585.9798884849997,2.8159667131502486
2019-12-16,9890.0,3440.0,198.0,45.0,109.0,245.7,130.1,23.5,27.1,494.0,10.0,0.0,0.0,1143.284,0.8574630000000001,23.923217700000002,0,3032.3599999999997,320.76000000000005,67.5,100.28,0.0,488.5400000000001,968.2325479999998,1374.2331256999996,838.7775800000001,153.74065199999998,203.77459199999996,80.964012,3619.722509699999,2.7322536391939276
2019-12-17,9620.0,3362.0,205.0,55.0,106.0,245.7,141.5,26.5,33.1,481.0,10.0,0.0,0.0,1002.4039999999999,0.7518029999999999,20.975303699999994,0,2963.6029999999996,332.1,82.5,97.52000000000001,0.0,512.12,946.2784378999997,1340.6677195999998,854.4161465,150.2546721,199.15412159999997,79.1282001,3569.899297799999,2.6947538844942938
2019-12-18,9892.0,3410.0,198.0,54.0,109.0,231.7,127.9,26.0,30.5,495.0,10.0,0.0,0.0,1026.7895999999998,0.7700921999999999,21.485572379999997,0,3005.915,320.76000000000005,81.0,100.28,0.0,502.0400000000001,959.7886594999999,1360.0195218799997,849.2231825000001,152.3998905,201.99748799999998,80.2579305,3603.6866728799996,2.7449667237841453
2019-12-19,9797.0,3255.0,208.0,28.0,108.0,238.2,136.1,25.1,28.0,490.0,10.0,0.0,0.0,1000.2737,0.750205275,20.9307271725,0,2869.2825,336.96000000000004,42.0,99.36,0.0,478.32000000000005,916.1619022499999,1298.6222244224998,809.72212875,145.47262275,192.81578399999998,76.60984275,3439.4045049225,2.8484582101286615
2019-12-20,9744.0,3301.0,203.0,49.0,108.0,241.7,149.0,24.1,27.7,487.0,10.0,0.0,0.0,903.2687999999999,0.6774515999999999,18.90089964,0,2909.8315,328.86,73.5,99.36,0.0,501.72,929.1091979499998,1314.64886659,837.80553825,147.52845705,195.54067679999997,77.69250105,3502.3252376899995,2.782151667452441
2019-12-21,10212.0,3642.0,209.0,64.0,114.0,258.6,145.4,28.8,36.1,511.0,10.0,0.0,0.0,1155.9984000000002,0.8669988000000002,24.189266520000004,0,3210.423,338.58000000000004,96.0,104.88000000000001,0.0,539.46,1025.0880639,1453.7906284199998,910.2638565,162.7684461,215.74042559999998,85.7182941,3853.3697146199993,2.650147988980875
2019-12-22,10187.0,3685.0,219.0,72.0,114.0,225.2,131.0,27.3,32.3,509.0,10.0,0.0,0.0,959.6153999999999,0.71971155,20.079952244999998,0,3248.3275,354.78000000000003,108.0,104.88000000000001,0.0,567.6600000000001,1037.19097075,1466.5601879949998,942.8418262500002,164.69020425,218.28760799999998,86.73034425,3916.301141495,2.601178926733718
2019-12-23,9794.0,3384.0,201.0,57.0,109.0,240.1,138.5,29.0,35.0,490.0,10.0,0.0,0.0,995.0704,0.7463027999999999,20.82184812,0,2982.9959999999996,325.62,85.5,100.28,0.0,511.4,952.4706227999998,1349.1499669199998,855.9360379999999,151.2378972,200.45733119999997,79.64599319999999,3588.8978493199993,2.728971514710485
2019-12-24,10284.0,3410.0,231.0,57.0,115.0,235.3,139.1,30.9,36.0,514.0,10.0,0.0,0.0,989.3208000000002,0.7419906000000002,20.701537740000003,0,3005.915,374.22,85.5,105.80000000000001,0.0,565.52,959.7886594999999,1359.2354872399999,912.7031824999999,152.3998905,201.99748799999998,80.2579305,3666.3826382399993,2.8049445501784027
2019-12-25,9668.0,3360.0,190.0,44.0,109.0,227.7,128.1,23.3,27.8,483.0,10.0,0.0,0.0,962.9327999999999,0.7221995999999999,20.149368839999998,0,2961.8399999999997,307.8,66.0,100.28,0.0,474.08000000000004,945.7155119999999,1339.0567208399998,816.1725200000001,150.165288,199.03564799999998,79.08112799999999,3529.2268168399996,2.739410216954131
2019-12-26,9865.0,3231.0,194.0,53.0,111.0,236.2,135.3,27.3,32.1,493.0,10.0,0.0,0.0,995.3784999999998,0.7465338749999999,20.828295112499998,0,2848.1265,314.28000000000003,79.5,102.12,0.0,495.90000000000003,909.4067914499999,1289.0990255624997,824.85861075,144.40001355,191.3941008,76.04497755,3435.2035196624997,2.8717366943572564
2019-12-27,10297.0,3660.0,170.0,44.0,116.0,231.8,132.7,24.1,31.2,515.0,10.0,0.0,0.0,1020.4327000000002,0.7653245250000001,21.352554247500002,0,3226.29,275.40000000000003,66.0,106.72,0.0,448.12,1030.1543969999998,1458.0194912475,820.7564950000001,163.572903,216.80668799999998,86.141943,3775.4519172475,2.7273556187962384
2019-12-28,9944.0,3137.0,196.0,54.0,112.0,255.3,151.9,26.5,32.4,497.0,10.0,0.0,0.0,1028.2096000000001,0.7711572000000001,21.51528588,0,2765.2655,317.52000000000004,81.0,103.04,0.0,501.56000000000006,882.94927415,1252.88801303,820.9481652500001,140.19896085,185.8258416,73.83258885000001,3356.6428437299996,2.9624837860169646
2019-12-29,10004.0,3799.0,244.0,43.0,113.0,237.7,138.2,27.3,33.6,500.0,10.0,0.0,0.0,995.398,0.7465485000000001,20.82870315,0,3348.8185,395.28000000000003,64.5,103.96000000000001,0.0,563.74,1069.2777470499998,1512.0575811999997,950.5285367500001,169.78509795,225.04060319999996,89.41345395,4016.1030200999994,2.4909719571264644
2019-12-30,10050.0,3516.0,239.0,45.0,114.0,228.5,125.0,26.5,32.6,502.0,10.0,0.0,0.0,1040.175,0.7801312499999999,21.765661874999996,0,3099.354,387.18,67.5,104.88000000000001,0.0,559.5600000000001,989.6237321999998,1401.9079980749998,917.5353870000001,157.13724779999998,208.27658879999998,82.7527518,3757.233705675,2.6748402647459173
2019-12-31,10413.0,3757.0,205.0,49.0,119.0,214.2,119.4,27.4,31.2,521.0,10.0,0.0,0.0,987.1523999999998,0.7403642999999999,20.656163969999994,0,3311.7954999999997,332.1,73.5,109.48,0.0,515.08,1057.4563031499997,1495.3987001199998,897.59238025,167.90803185,222.55265759999997,88.42493985,3929.33301282,2.6500680817905042
2020-01-01,10654.0,3758.0,252.0,49.0,122.0,230.8,134.9,27.8,32.6,533.0,11.0,0.0,0.0,1021.7186,0.7662889500000001,21.379461705,0,3312.6769999999997,408.24,73.5,112.24000000000001,0.0,593.98,1057.7377660999998,1496.5145298049997,976.5941935000001,167.9527239,222.61189439999995,88.44847589999999,4009.8595836049994,2.656950892634922
2020-01-02,10430.0,2956.0,209.0,52.0,119.0,241.5,141.0,22.6,26.7,521.0,10.0,0.0,0.0,1048.215,0.7861612499999999,21.933898874999997,0,2605.714,338.58000000000004,78.0,109.48,0.0,526.0600000000001,832.0044801999999,1182.258343075,827.0199670000001,132.10969980000002,175.1039808,69.5725638,3218.069034675,3.2410740377585934
2020-01-03,10445.0,3688.0,187.0,57.0,120.0,223.2,134.5,22.5,24.5,522.0,10.0,0.0,0.0,926.4714999999999,0.6948536249999999,19.386416137499996,0,3250.9719999999998,302.94,85.5,110.4,0.0,498.84000000000003,1038.0353595999998,1467.0442477374997,874.327266,164.8242804,218.46531839999997,86.8009524,3849.4974245374997,2.7133412100554715
2020-01-04,10295.0,3515.0,207.0,55.0,118.0,222.0,131.0,33.6,40.8,515.0,10.0,0.0,0.0,936.845,0.7026337500000001,19.603481625,0,3098.4725,335.34000000000003,82.5,108.56,0.0,526.4000000000001,989.3422692499998,1399.353285875,884.2735737500001,157.09255575,208.21735199999998,82.72921575,3721.008252375,2.766723237829164
2020-01-05,10299.0,3355.0,200.0,60.0,119.0,230.0,133.7,30.1,38.5,515.0,10.0,0.0,0.0,991.7937000000001,0.7438452750000001,20.7532831725,0,2957.4325,324.0,90.0,109.48,0.0,523.48,944.3081972499999,1337.6979754225,865.06345375,149.94182775,198.73946399999997,78.96344775,3574.7143659224994,2.8810693514927075
2020-01-06,10226.0,3530.0,198.0,49.0,118.0,234.8,137.7,32.8,41.3,511.0,10.0,0.0,0.0,992.9446000000003,0.7447084500000002,20.777365755000005,0,3111.6949999999997,320.76000000000005,73.5,108.56,0.0,502.82000000000005,993.5642134999998,1406.415149255,862.2207725000001,157.7629365,209.10590399999998,83.0822565,3712.1512322549993,2.7547369059606095
2020-01-07,10698.0,3854.0,220.0,63.0,124.0,238.6,136.5,26.6,30.7,535.0,11.0,0.0,0.0,1092.2658000000001,0.8191993500000001,22.855661865000002,0,3397.301,356.40000000000003,94.5,114.08,0.0,564.98,1084.7582092999999,1535.6737971649998,957.3682655,172.2431607,228.29862719999997,90.7079367,4069.049996564999,2.629114906189654
2020-01-08,10582.0,3442.0,219.0,19.0,122.0,244.9,143.2,21.9,26.9,529.0,11.0,0.0,0.0,1076.1894000000002,0.8071420500000002,22.519263195000004,0,3034.123,354.78000000000003,28.5,112.24000000000001,0.0,495.52000000000004,968.7954738999999,1373.614235095,845.9612065000001,153.8300361,203.8930656,81.0110841,3627.1051012950006,2.9174781828687193
2020-01-09,10870.0,3829.0,209.0,49.0,126.0,232.7,141.5,25.2,30.4,543.0,11.0,0.0,0.0,991.3439999999999,0.743508,20.743873199999996,0,3375.2635,338.58000000000004,73.5,115.92,0.0,528.0,1077.72163555,1523.74870975,917.8429342500001,171.12585945,226.8177072,90.11953545,4007.3763816500004,2.7124978950752756
2020-01-10,11060.0,3772.0,208.0,50.0,128.0,258.1,148.4,22.8,29.8,553.0,11.0,0.0,0.0,1213.2820000000002,0.9099615000000001,25.387925850000002,0,3325.018,336.96000000000004,75.0,117.76,0.0,529.72,1061.6782474,1506.01844125,913.759579,168.5784126,223.44120959999998,88.7779806,3962.25387045,2.791340575747585
2020-01-11,11140.0,3905.0,199.0,62.0,130.0,247.6,148.8,20.1,22.2,557.0,11.0,0.0,0.0,1100.6319999999998,0.8254739999999999,23.030724599999996,0,3442.2574999999997,322.38,93.0,119.60000000000001,0.0,534.98,1099.1128197499997,1555.8679893499998,932.56074125,174.52245524999998,231.31970399999997,91.90827525,4085.291984849999,2.7268552752928947
2020-01-12,10664.0,3331.0,165.0,70.0,124.0,257.0,157.2,18.5,22.0,533.0,11.0,0.0,0.0,1064.2672000000002,0.7982004000000001,22.269791160000004,0,2936.2765,267.3,105.0,114.08,0.0,486.38,937.5530864499999,1329.79371661,825.5199357500001,148.86921855,197.31778079999998,78.39858255,3517.4523207099996,3.0317397444771808
2020-01-13,10828.0,3983.0,171.0,39.0,126.0,233.4,134.4,23.1,26.0,541.0,11.0,0.0,0.0,1071.972,0.803979,22.4310141,0,3511.0144999999998,277.02000000000004,58.5,115.92,0.0,451.44000000000005,1121.0669298499997,1585.8857709499998,856.96217475,178.00843515,235.94017439999996,93.74408715,4071.6075722499995,2.6593918514638113
2020-01-14,11466.0,3846.0,204.0,70.0,134.0,248.5,147.4,25.6,32.6,573.0,11.0,0.0,0.0,1159.2125999999998,0.8694094499999999,24.256523654999995,0,3390.249,330.48,105.0,123.28,0.0,558.76,1082.5065057,1533.9344033549996,950.3337595,171.8856243,227.82473279999996,90.5196483,4057.004673955,2.8262230195614464
2020-01-15,10508.0,3295.0,167.0,50.0,123.0,246.8,142.4,29.3,35.5,525.0,11.0,0.0,0.0,1097.0352,0.8227764000000001,22.95546156,0,2904.5425,270.54,75.0,113.16000000000001,0.0,458.70000000000005,927.4204202499999,1316.34823681,794.17465875,147.26030475000002,195.18525599999998,77.55128475000001,3457.9401613100003,3.038803307694939
2020-01-16,10868.0,3776.0,171.0,58.0,127.0,226.8,139.5,22.4,29.4,543.0,11.0,0.0,0.0,948.7764000000002,0.7115823000000001,19.853146170000002,0,3328.544,277.02000000000004,87.0,116.84,0.0,480.86,1062.8040991999999,1502.0537893699998,865.306832,168.7571808,223.67815679999998,88.8721248,3911.47218297,2.7784934908441237
2020-01-17,11122.0,3657.0,249.0,57.0,131.0,242.3,149.1,19.6,25.6,556.0,11.0,0.0,0.0,1036.5704,0.7774278000000001,21.690235620000003,0,3223.6454999999996,403.38000000000005,85.5,120.52000000000001,0.0,609.4000000000001,1029.3100081499997,1457.1795767699998,981.73105525,163.43882685,216.62897759999996,86.07133485,3934.3597794699995,2.826889411089459
2020-01-18,11228.0,3758.0,184.0,56.0,132.0,235.6,143.0,27.6,33.4,561.0,11.0,0.0,0.0,1039.7128,0.7797846,21.75599034,0,3312.6769999999997,298.08000000000004,84.0,121.44000000000001,0.0,503.52000000000004,1057.7377660999998,1496.8910584399996,886.1341935,167.9527239,222.61189439999995,88.44847589999999,3919.7761122399993,2.864449315086936
2020-01-19,11042.0,3901.0,217.0,57.0,130.0,252.4,149.5,25.0,30.8,552.0,11.0,0.0,0.0,1136.2218,0.8521663500000001,23.775441165,0,3438.7315,351.54,85.5,119.60000000000001,0.0,556.64,1097.9869679499998,1555.042578115,953.81348825,174.34368705,231.08275679999997,91.81413105,4104.083609214999,2.690490996627634
2020-01-20,11262.0,4125.0,252.0,57.0,133.0,241.0,150.6,24.9,29.2,563.0,11.0,0.0,0.0,1018.0848000000001,0.7635636000000001,21.30342444,0,3636.1875,408.24,85.5,122.36,0.0,616.1,1161.0346687499998,1640.49771819,1036.07965625,184.35470625000002,244.3518,97.08620625,4363.4047556900005,2.581011991911601
2020-01-21,10555.0,3727.0,184.0,48.0,125.0,257.1,165.2,25.1,31.0,528.0,11.0,0.0,0.0,970.0045000000003,0.7275033750000003,20.297344162500007,0,3285.3505,298.08000000000004,72.0,115.0,0.0,485.08000000000004,1049.01241465,1483.2639218124998,864.5379827500001,166.56727035,220.7755536,87.71885835,3871.8760015125,2.7260687056808695
2020-01-22,10832.0,3586.0,231.0,54.0,128.0,233.9,131.9,29.9,37.9,542.0,11.0,0.0,0.0,1104.864,0.828648,23.1192792,0,3161.0589999999997,374.22,81.0,117.76,0.0,572.98,1009.3261386999999,1430.7388518999996,938.0823144999999,160.2656913,212.42316479999997,84.4002753,3835.2364364999994,2.8243369553208515
2020-01-23,11005.0,3880.0,263.0,31.0,130.0,232.5,153.2,23.3,29.2,550.0,11.0,0.0,0.0,872.6965000000001,0.6545223750000001,18.261174262500003,0,3420.22,426.06,46.5,119.60000000000001,0.0,592.16,1092.0762459999999,1541.2851402624997,987.19541,173.405154,229.83878399999998,91.319874,4115.1206082625,2.6742837082110618
2020-01-24,11520.0,3911.0,210.0,63.0,137.0,233.7,140.3,28.2,36.6,576.0,12.0,0.0,0.0,1075.9679999999998,0.8069759999999999,22.514630399999998,0,3447.5465,340.20000000000005,94.5,126.04,0.0,560.74,1100.80159745,1557.7070868499998,958.9316207500001,174.79060755,231.6751248,92.04949155,4115.95552895,2.798864059383753
2020-01-25,10991.0,3791.0,195.0,61.0,130.0,250.9,147.3,23.3,30.2,550.0,11.0,0.0,0.0,1138.6675999999998,0.8540006999999998,23.826619529999995,0,3341.7664999999997,315.90000000000003,91.5,119.60000000000001,0.0,527.0,1067.0260434499999,1511.9152419799998,912.97403075,169.42756154999998,224.56670879999996,89.22516555,3975.13475208,2.7649377154444714
2020-01-26,11338.0,3749.0,247.0,49.0,135.0,247.6,144.8,29.2,34.1,567.0,11.0,0.0,0.0,1165.5464,0.8741597999999999,24.389058419999998,0,3304.7435,400.14000000000004,73.5,124.2,0.0,597.84,1055.20459955,1495.99133897,979.5378742500001,167.55049545,222.0787632,88.23665145000001,4008.5997228700003,2.828419094905898
2020-01-27,11432.0,4344.0,213.0,47.0,136.0,246.1,147.4,26.2,32.6,572.0,11.0,0.0,0.0,1128.3383999999999,0.8462538,23.610481019999998,0,3829.236,345.06,70.5,125.12,0.0,540.6800000000001,1222.6750547999998,1728.7692718199999,982.956758,194.1422652,257.3246592,102.2406012,4488.10861022,2.5471754346514404
2020-01-28,11183.0,3673.0,205.0,56.0,133.0,248.9,151.2,24.8,32.1,559.0,11.0,0.0,0.0,1092.5791000000002,0.8194343250000001,22.8622176675,0,3237.7495,332.1,84.0,122.36,0.0,538.46,1033.8134153499998,1464.6320700175,912.4200672500001,164.15389965,217.57676639999997,86.44791165000001,3879.0441303175,2.882926727385458
2020-01-29,11415.0,4093.0,202.0,58.0,136.0,235.0,146.2,26.6,33.2,571.0,11.0,0.0,0.0,1013.6520000000002,0.7602390000000001,21.210668100000003,0,3607.9795,327.24,87.0,125.12,0.0,539.36,1152.0278543499999,1627.8439394499999,956.08163225,182.92456065,242.45622239999997,96.33305265,4257.66726175,2.6810455815911203
2020-01-30,11221.0,3987.0,227.0,59.0,134.0,240.2,148.1,25.9,33.5,561.0,11.0,0.0,0.0,1033.4541,0.775090575,21.625027042499998,0,3514.5404999999996,367.74,88.5,123.28,0.0,579.52,1122.1927816499997,1586.6499116924997,985.44942775,178.18720334999998,236.17712159999996,93.83823135,4202.494677392499,2.6700807166666625
2020-01-31,11318.0,3473.0,225.0,42.0,135.0,235.9,146.6,18.6,24.6,566.0,11.0,0.0,0.0,1010.6974000000001,0.7580230500000001,21.148843095000004,0,3061.4494999999997,364.5,63.0,124.2,0.0,551.7,977.5208253499999,1384.412305445,905.2974172500001,155.21548965,205.72940639999996,81.74070164999999,3709.9161457449995,3.0507428080230095
2020-02-01,12110.0,4200.0,228.0,58.0,145.0,237.9,140.5,24.1,33.4,606.0,12.0,0.0,0.0,1179.514,0.8846354999999999,24.681330449999997,0,3702.2999999999997,369.36,87.0,133.4,0.0,589.76,1182.1443899999997,1673.3155204499997,1017.37565,187.70660999999998,248.79455999999996,98.85141,4408.18814045,2.7471604237753287
2020-02-02,11567.0,4274.0,229.0,48.0,138.0,216.7,135.9,24.9,31.8,578.0,12.0,0.0,0.0,934.6135999999999,0.7009601999999999,19.556789579999997,0,3767.531,370.98,72.0,126.96000000000001,0.0,569.94,1202.9726483,1697.2383438799998,1005.0898305000001,191.0138217,253.17808319999997,100.59307770000001,4450.08580528,2.5992757232401726
2020-02-03,11281.0,3579.0,195.0,32.0,135.0,240.4,145.2,19.7,25.7,564.0,11.0,0.0,0.0,1073.9512000000002,0.8054634000000002,22.472428860000004,0,3154.8885,315.90000000000003,48.0,124.2,0.0,488.1,1007.35589805,1427.34427791,852.48962175,159.95284695,212.0085072,84.23552295,3743.38667481,3.013581278127668
2020-02-04,11350.0,3410.0,209.0,51.0,136.0,239.7,151.1,24.3,32.3,568.0,11.0,0.0,0.0,1005.6099999999999,0.7542074999999999,21.042389249999996,0,3005.915,338.58000000000004,76.5,125.12,0.0,540.2,959.7886594999999,1359.5763387499999,887.3831825,152.3998905,201.99748799999998,80.2579305,3641.4034897499996,3.116930060606723
2020-02-05,11401.0,4105.0,132.0,51.0,136.0,229.4,136.8,22.0,30.7,570.0,11.0,0.0,0.0,1055.7325999999998,0.7917994499999998,22.091204654999995,0,3618.5575,213.84,76.5,125.12,0.0,415.46000000000004,1155.4054097499998,1633.4348594049998,833.40339125,183.46086525,243.16706399999998,96.61548525,4145.487074905,2.75021964705107
2020-02-06,11905.0,4112.0,218.0,67.0,143.0,253.1,153.5,27.6,37.6,595.0,12.0,0.0,0.0,1185.738,0.8893035,24.81156765,0,3624.7279999999996,353.16,100.5,131.56,0.0,585.22,1157.3756503999998,1638.9029460499996,1003.876084,183.7737096,243.58172159999995,96.78023759999999,4324.290349249999,2.7530528800095007
2020-02-07,11914.0,4358.0,249.0,41.0,143.0,248.5,155.2,26.1,31.4,596.0,12.0,0.0,0.0,1111.5762000000002,0.8336821500000001,23.259731985000002,0,3841.5769999999998,403.38000000000005,61.5,131.56,0.0,596.44,1226.6155360999999,1733.9139700849996,1040.1421435,194.7679539,258.1539744,102.5701059,4556.163683885,2.614919222972481
2020-02-08,11665.0,3657.0,197.0,51.0,140.0,240.6,140.2,20.3,25.6,583.0,12.0,0.0,0.0,1171.166,0.8783745,24.506648549999998,0,3223.6454999999996,319.14000000000004,76.5,128.8,0.0,524.44,1029.3100081499997,1459.9959896999997,896.77105525,163.43882685,216.62897759999996,86.07133485,3852.2161923999997,3.0281270358122074
2020-02-09,11726.0,3874.0,165.0,50.0,141.0,255.5,158.7,23.8,32.6,586.0,12.0,0.0,0.0,1135.0768,0.8513076,23.75148204,0,3414.9309999999996,267.3,75.0,129.72,0.0,472.02,1090.3874682999997,1544.4202563399997,866.4445304999999,173.13700169999998,229.48336319999996,91.17865769999999,3995.051277739999,2.9351312873844764
2020-02-10,11152.0,3872.0,174.0,51.0,134.0,247.1,154.4,24.0,33.2,558.0,11.0,0.0,0.0,1033.7903999999999,0.7753427999999999,21.632064119999995,0,3413.1679999999997,281.88,76.5,123.28,0.0,481.65999999999997,1089.8245423999997,1541.5157745199997,875.8809039999999,173.0476176,229.36488959999997,91.1315856,4000.765313719999,2.7874666783767497
2020-02-11,12145.0,4194.0,217.0,52.0,146.0,237.0,140.5,27.3,33.2,607.0,12.0,0.0,0.0,1171.9925,0.8789943750000001,24.523943062500003,0,3697.011,351.54,78.0,134.32,0.0,563.86,1180.4556123,1670.8029413624997,990.8647705000001,187.43845770000001,248.43913919999997,98.7101937,4376.711114762499,2.7749146977133865
2020-02-12,11713.0,3633.0,169.0,47.0,141.0,239.4,144.2,19.4,24.9,586.0,12.0,0.0,0.0,1115.0776,0.8363082000000001,23.33299878,0,3202.4894999999997,273.78000000000003,70.5,129.72,0.0,474.0,1022.5548973499998,1449.4015731299999,843.8875372499999,162.36621764999998,215.20729439999997,85.50646965,3778.9239894299994,3.099559565834705
2020-02-13,11721.0,4163.0,198.0,54.0,141.0,252.4,158.5,23.0,31.5,586.0,12.0,0.0,0.0,1100.6019000000001,0.8254514250000001,23.030094757500002,0,3669.6845,320.76000000000005,81.0,129.72,0.0,531.48,1171.73026085,1657.1406026074997,955.3285597500001,186.05300415,246.60279839999998,97.98057615,4314.835801907499,2.716441722954646
2020-02-14,11798.0,3811.0,170.0,90.0,142.0,233.6,144.7,23.1,31.1,590.0,12.0,0.0,0.0,1048.8422,0.78663165,21.947023035,0,3359.3965,275.40000000000003,135.0,130.64000000000001,0.0,541.0400000000001,1072.65530245,1517.8862844849998,929.05029575,170.32140255,225.75144479999997,89.69588655,4005.3606165850006,2.9455525055966274
2020-02-15,11889.0,3800.0,168.0,78.0,143.0,234.0,148.4,20.5,27.0,594.0,12.0,0.0,0.0,1017.6983999999999,0.7632737999999999,21.295339019999997,0,3349.7,272.16,117.0,131.56,0.0,520.72,1069.55921,1512.9167490199998,907.61035,169.82979,225.09983999999997,89.43699,3974.45292902,2.9913550902039563
2020-02-16,11558.0,4125.0,191.0,39.0,139.0,233.8,152.3,24.5,30.5,578.0,12.0,0.0,0.0,941.977,0.70648275,19.710868725,0,3636.1875,309.42,58.5,127.88000000000001,0.0,495.8,1161.0346687499998,1638.9051624749998,915.77965625,184.35470625000002,244.3518,97.08620625,4241.512199975,2.7249715325746617
2020-02-17,11963.0,4122.0,223.0,77.0,144.0,238.8,146.7,27.6,36.1,598.0,12.0,0.0,0.0,1101.7923000000003,0.8263442250000003,23.055003877500006,0,3633.5429999999997,361.26000000000005,115.5,132.48000000000002,0.0,609.24,1160.1902798999997,1641.0717017774998,1028.9142165,184.2206301,244.17408959999997,97.01559809999999,4355.586515977499,2.7465876193978462
2020-02-18,12027.0,4141.0,175.0,64.0,144.0,251.5,164.4,26.1,35.8,601.0,12.0,0.0,0.0,1047.5517,0.785663775,21.920019322499996,0,3650.2915,283.5,96.0,132.48000000000002,0.0,511.98,1165.53807595,1647.3948242724998,933.58866825,185.06977905,245.29958879999998,97.46278305,4274.3537193725,2.8137587082441167
2020-02-19,11443.0,3772.0,189.0,66.0,137.0,240.1,155.5,23.3,29.7,572.0,11.0,0.0,0.0,968.0777999999999,0.72605835,20.257027965,0,3325.018,306.18,99.0,126.04,0.0,531.22,1061.6782474,1500.8875433649998,915.259579,168.5784126,223.44120959999998,88.7779806,3958.6229725649996,2.8906516430852416
2020-02-20,11899.0,3915.0,205.0,52.0,143.0,238.7,153.9,24.8,33.3,595.0,12.0,0.0,0.0,1009.0351999999998,0.7567763999999999,21.114061559999996,0,3451.0724999999998,332.1,78.0,131.56,0.0,541.6600000000001,1101.9274492499999,1557.8766458099997,940.25887375,174.96937574999998,231.91207199999997,92.14363575,4099.0880523099995,2.9028407899885047
